href;language_num;sex;birth_place;native_language;other_languages;age_sex;age_of_english_onset;english_learning_method;english_residence;length_of_english_residence;age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2468;portuguese55;female;['paulo,', 'brazil'];"portuguese
(por)";['spanish', ''];['25,', 'female', ''];15.0;academic;['usa'];4.5;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2501;portuguese56;female;['preto,', 'brazil'];"portuguese
(por)";['spanish', ''];['23,', 'female', ''];12.0;naturalistic;['usa'];9.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2503;portuguese57;female;['lisbon,', 'portugal'];"portuguese
(por)";['spanish', ''];['22,', 'female', ''];11.0;academic;['usa'];11.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2513;portuguese58;male;['paulo,', 'brazil'];"portuguese
(por)";['spanish', 'german', 'french', ''];['21,', 'male', ''];5.0;academic;['usa'];3.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2573;portuguese59;male;['paulo,', 'brazil'];"portuguese
(por)";['none'];['43,', 'male', ''];16.0;naturalistic;['usa'];5.0;43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2594;portuguese60;female;['paulo,', 'brazil'];"portuguese
(por)";['none'];['22,', 'female', ''];12.0;academic;['usa'];10.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2718;portuguese61;female;['piraciciaba,', 'brazil'];"portuguese
(por)";['spanish', ''];['29,', 'female', ''];12.0;academic;['usa'];6.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2721;portuguese62;female;['paulo,', 'brazil'];"portuguese
(por)";['spanish', ''];['29,', 'female', ''];7.0;academic;['usa'];3.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2813;portuguese63;male;['janeiro,', 'brazil'];"portuguese
(por)";['none'];['19,', 'male', ''];8.0;academic;['usa'];1.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2831;portuguese64;female;['luanda,', 'angola'];"portuguese
(por)";['spanish', ''];['19,', 'female', ''];10.0;naturalistic;['usa'];4.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2846;portuguese65;female;['almada,', 'portugal'];"portuguese
(por)";['spanish', 'turkish', 'french', 'german', ''];['26,', 'female', ''];5.0;naturalistic;[''];0.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2941;portuguese66;female;['janeiro,', 'brazil'];"portuguese
(por)";['spanish', 'italian', ''];['24,', 'female', ''];8.0;academic;[''];0.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2952;portuguese67;male;['paulo,', 'brazil'];"portuguese
(por)";['spanish', 'hebrew', 'aramaic', ''];['31,', 'male', ''];8.0;academic;['usa'];5.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2954;portuguese68;female;['janeiro,', 'brazil'];"portuguese
(por)";['spanish', ''];['47,', 'female', ''];11.0;academic;['usa'];19.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2998;portuguese69;female;['paulo,', 'brazil'];"portuguese
(por)";['spanish', ''];['50,', 'female', ''];42.0;naturalistic;['usa'];7.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=291;punjabi1;male;['sargodha,', 'pakistan'];"punjabi
(pnb)";['urdu', ''];['34,', 'male', ''];10.0;academic;['usa'];0.25;34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=292;punjabi2;male;['hoshiarpur,', 'india'];"punjabi
(pan)";['hindi-urdu', 'thai', ''];['26,', 'male', ''];10.0;academic;['usa'];0.6;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=751;punjabi3;male;['punjab,', 'india'];"punjabi
(pan)";['hindi', ''];['19,', 'male', ''];6.0;naturalistic;['usa'];2.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=836;punjabi4;female;['moga,', 'india'];"punjabi
(pan)";['hindi', 'marathi', ''];['33,', 'female', ''];3.0;academic;['australia'];3.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1612;punjabi5;male;['punjab,', 'india'];"punjabi
(pan)";['hindi', 'urdu', ''];['49,', 'male', ''];5.0;academic;['usa'];31.0;49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1758;punjabi6;male;['lahore,', 'pakistan'];"punjabi
(pnb)";['urdu', ''];['25,', 'male', ''];5.0;academic;['usa'];2.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1759;punjabi7;male;['lahore,', 'pakistan'];"punjabi
(pnb)";['urdu', ''];['22,', 'male', ''];5.0;academic;['usa'];0.2;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1782;punjabi8;male;['punjab,', 'india'];"punjabi
(pan)";['none'];['44,', 'male', ''];13.0;academic;['usa'];20.0;44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2039;punjabi9;male;['kapura,', 'india'];"punjabi
(pnb)";['hindi', 'urdu', ''];['19,', 'male', ''];11.0;academic;['usa'];4.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2040;punjabi10;male;['ludhiana,', 'india'];"punjabi
(pnb)";['hindi', 'urdu', ''];['22,', 'male', ''];11.0;academic;['usa'];4.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2308;punjabi11;male;['gujarat,', 'india'];"punjabi
(pan)";['hindi', 'gujarati', 'marathi', 'sanskrit', 'bengali', ''];['24,', 'male', ''];3.0;academic;['usa'];0.3;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2476;punjabi12;female;['punjab,', 'pakistan'];"punjabi
(pnb)";['urdu', 'persian', 'arabic', ''];['52,', 'female', ''];12.0;academic;['usa'];9.0;52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=295;romanian1;male;['timisoara,', 'romania'];"romanian
(ron)";['russian', ''];['24,', 'male', ''];12.0;academic;['usa'];1.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=296;romanian2;male;['bucharest,', 'romania'];"romanian
(ron)";['spanish', ''];['62,', 'male', ''];14.0;academic;['usa'];22.0;62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=297;romanian3;male;['birtem,', 'romania'];"romanian
(ron)";['none'];['50,', 'male', ''];32.0;naturalistic;['usa'];18.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=298;romanian4;female;['bucharest,', 'romania'];"romanian
(ron)";['german', 'french', ''];['35,', 'female', ''];32.0;naturalistic;[''];0.0;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=688;romanian5;female;['bucharest,', 'romania'];"romanian
(ron)";['french', 'german', ''];['47,', 'female', ''];12.0;academic;['usa'];4.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=689;romanian6;male;['bucharest,', 'romania'];"romanian
(ron)";['french', ''];['35,', 'male', ''];12.0;academic;['usa'];1.0;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=694;romanian7;male;['bucharest,', 'romania'];"romanian
(ron)";['french', ''];['33,', 'male', ''];11.0;academic;['usa'];4.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=690;romanian8;male;['bucharest,', 'romania'];"romanian
(ron)";['french', 'spanish', 'italian', ''];['47,', 'male', ''];12.0;academic;['usa'];6.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=691;romanian9;female;['bacau,', 'romania'];"romanian
(ron)";['french', 'italian', ''];['28,', 'female', ''];10.0;academic;['usa'];2.5;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=692;romanian10;female;['bucharest,', 'romania'];"romanian
(ron)";['french', 'italian', ''];['27,', 'female', ''];11.0;academic;['usa'];2.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=693;romanian11;male;['buzau,', 'romania'];"romanian
(ron)";['french', ''];['39,', 'male', ''];14.0;academic;['usa'];1.5;39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=865;romanian12;female;['chisinau,', 'moldova'];"romanian
(ron)";['russian', ''];['38,', 'female', ''];12.0;academic;['usa'];7.0;38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=930;romanian13;male;['babadag,', 'romanian'];"romanian
(ron)";['spanish', 'french', 'portuguese', ''];['46,', 'male', ''];12.0;academic;['uk,', 'usa'];14.0;46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=973;romanian14;female;['costesti,', 'moldova'];"romanian
(ron)";['russian', ''];['25,', 'female', ''];13.0;academic;['usa'];2.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=980;romanian15;female;['bucharest,', 'romania'];"romanian
(ron)";['italian', 'french', 'german', 'spanish', ''];['27,', 'female', ''];8.0;naturalistic;[''];0.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=996;romanian16;female;['bucharest,', 'romania'];"romanian
(ron)";['german', 'spanish', ''];['25,', 'female', ''];9.0;academic;['usa'];8.5;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1099;romanian17;female;['chisinau,', 'moldova'];"romanian
(ron)";['russian', ''];['55,', 'female', ''];48.0;naturalistic;['usa'];10.0;55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1448;romanian18;female;['solotvino,', 'ukraine'];"romanian
(ron)";['russian', ''];['43,', 'female', ''];28.0;naturalistic;['usa'];15.0;43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1557;romanian19;male;['chisinau,', 'moldova'];"romanian
(ron)";['french', 'russian', ''];['19,', 'male', ''];8.0;academic;[''];0.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1599;romanian20;female;['bucharest,', 'romania'];"romanian
(ron)";['none'];['34,', 'female', ''];19.0;naturalistic;['usa'];15.0;34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2199;romanian21;male;['cluj-napoca,', 'romania'];"romanian
(ron)";['french', 'italian', 'german', 'spanish', 'hebrew', ''];['28,', 'male', ''];7.0;academic;['usa'];9.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2510;romanian22;female;['tarnaveni,', 'romania'];"romanian
(ron)";['italian', 'spanish', 'french', ''];['37,', 'female', ''];9.0;academic;['usa'];13.0;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2522;romanian23;male;['nord,', 'romania'];"romanian
(ron)";['none'];['22,', 'male', ''];5.0;naturalistic;[''];0.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2778;romanian24;female;['bucharest,', 'romania'];"romanian
(ron)";['none'];['50,', 'female', ''];7.0;naturalistic;['usa'];10.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=299;russian1;male;['novgorod,', 'russia'];"russian
(rus)";['none'];['37,', 'male', ''];36.0;academic;['usa'];1.0;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=302;russian2;female;['izmail,', 'ukraine'];"russian
(rus)";['polish', 'czech', ''];['50,', 'female', ''];10.0;academic;['usa'];7.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=303;russian3;female;['zaporizhzhya,', 'ukraine'];"russian
(rus)";['ukrainian', ''];['35,', 'female', ''];6.0;academic;['usa'];7.0;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=304;russian4;female;['moscow,', 'russia'];"russian
(rus)";['albanian', ''];['68,', 'female', ''];38.0;academic;['usa'];9.0;68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=305;russian5;female;['khabarovsk,', 'russia'];"russian
(rus)";['hebrew', ''];['25,', 'female', ''];15.0;academic;['usa'];0.3;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=306;russian6;female;['moscow,', 'russia'];"russian
(rus)";['none'];['26,', 'female', ''];11.0;academic;['usa'];3.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=307;russian7;female;['kiev,', 'ukraine'];"russian
(rus)";['ukrainian', ''];['54,', 'female', ''];13.0;academic;['usa'];23.0;54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=308;russian8;male;['moscow,', 'russia'];"russian
(rus)";['none'];['66,', 'male', ''];12.0;academic;['usa'];27.0;66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=309;russian9;male;['moscow,', 'russia'];"russian
(rus)";['hebrew', 'italian', ''];['23,', 'male', ''];7.0;academic;[''];0.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=300;russian10;female;['moscow,', 'russia'];"russian
(rus)";['french', 'polish', 'german', 'japanese', 'welsh', ''];['20,', 'female', ''];5.0;academic;['uk'];0.5;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=301;russian11;male;['magadan,', 'russia'];"russian
(rus)";['french', 'german', ''];['54,', 'male', ''];13.0;academic;['usa'];15.0;54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=460;russian12;male;['petersburg,', 'russia'];"russian
(rus)";['none'];['62,', 'male', ''];53.0;naturalistic;['usa'];9.0;62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=472;russian13;male;['moscow,', 'russia'];"russian
(rus)";['french', 'spanish', ''];['26,', 'male', ''];10.0;academic;[''];0.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=609;russian14;male;['pskov,', 'russia'];"russian
(rus)";['none'];['33,', 'male', ''];18.0;academic;['usa'];6.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=647;russian15;female;['ayaguz,', 'kazakhstan'];"russian
(rus)";['belarusan', ''];['34,', 'female', ''];12.0;academic;['canada,', 'usa'];6.0;34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=648;russian16;male;['minsk,', 'belarus'];"russian
(rus)";['belarusan', 'polish', 'french', 'german', ''];['35,', 'male', ''];11.0;academic;['uk,', 'usa'];6.0;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=671;russian17;male;['pskov,', 'russia'];"russian
(rus)";['spanish', 'portuguese', ''];['37,', 'male', ''];18.0;academic;['usa'];2.0;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=831;russian18;male;['komsomolsk-on-amur,', 'russia'];"russian
(rus)";['german', ''];['23,', 'male', ''];13.0;academic;['usa'];1.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=834;russian19;male;['zhezkazgan,', 'kazakhstan'];"russian
(rus)";['german', ''];['40,', 'male', ''];17.0;academic;['usa'];7.0;40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=911;russian20;female;['kostanai,', 'kazakhstan'];"russian
(rus)";['none'];['28,', 'female', ''];17.0;academic;[''];0.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=954;russian21;female;['moscow,', 'russia'];"russian
(rus)";['none'];['46,', 'female', ''];10.0;academic;['usa'];11.0;46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=994;russian22;male;['riga,', 'latvia'];"russian
(rus)";['none'];['30,', 'male', ''];11.0;academic;['usa'];19.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1057;russian23;female;['zaporizhzhya,', 'ukraine'];"russian
(rus)";['ukrainian', 'spanish', 'german', ''];['21,', 'female', ''];5.0;academic;['usa'];2.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1073;russian24;female;['sochi,', 'russia'];"russian
(rus)";['german', ''];['33,', 'female', ''];19.0;academic;['new', 'zealand,', 'australia'];8.5;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1096;russian25;female;['orhei,', 'moldova'];"russian
(rus)";['ukrainian', 'romanian', 'french', ''];['58,', 'female', ''];41.0;academic;['usa'];18.0;58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1097;russian26;female;['chisinau,', 'moldova'];"russian
(rus)";['none'];['23,', 'female', ''];17.0;academic;['usa'];5.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1191;russian27;male;['moscow,', 'russia'];"russian
(rus)";['ukrainian', 'polish', 'german', ''];['21,', 'male', ''];14.0;naturalistic;[''];0.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1198;russian28;female;['minsk,', 'belarus'];"russian
(rus)";['french', 'german', ''];['25,', 'female', ''];11.0;academic;['usa'];4.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254;russian29;male;['chisinau,', 'moldova'];"russian
(rus)";['german', ''];['21,', 'male', ''];6.0;academic;[''];0.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279;russian30;male;['stavropol,', 'russia'];"russian
(rus)";['none'];['18,', 'male', ''];12.0;academic;[''];0.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311;russian31;male;['tallinn,', 'estonia'];"russian
(rus)";['estonian', ''];['21,', 'male', ''];4.0;naturalistic;['uk'];0.75;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314;russian32;female;['kiev,', 'ukraine'];"russian
(rus)";['ukrainian', 'french', ''];['31,', 'female', ''];14.0;academic;[''];0.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317;russian33;female;['karaganda,', 'kazakhstan'];"russian
(rus)";['kazakh', ''];['24,', 'female', ''];17.0;academic;['usa'];4.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1407;russian34;male;['vladivostok,', 'russia'];"russian
(rus)";['none'];['19,', 'male', ''];15.0;academic;['new', 'zealand'];2.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1467;russian35;male;['dresden,', 'germany'];"russian
(rus)";['ukrainian', 'german', 'dutch', 'french', ''];['27,', 'male', ''];16.0;academic;[''];0.0;27
