speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
252;arabic56 white noise;arabic56 white noise;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2
253;arabic56 time stretch;arabic56 time stretch;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2
254;arabic56 pitch scale;arabic56 pitch scale;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2
255;arabic56 random gain;arabic56 random gain;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2
256;arabic57;arabic57;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2
257;arabic57 white noise;arabic57 white noise;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2
258;arabic57 time stretch;arabic57 time stretch;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2
259;arabic57 pitch scale;arabic57 pitch scale;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2
260;arabic57 random gain;arabic57 random gain;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2
261;arabic58;arabic58;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2
262;arabic58 white noise;arabic58 white noise;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2
263;arabic58 time stretch;arabic58 time stretch;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2
264;arabic58 pitch scale;arabic58 pitch scale;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2
265;arabic58 random gain;arabic58 random gain;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2
266;arabic59;arabic59;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2
267;arabic59 white noise;arabic59 white noise;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2
268;arabic59 time stretch;arabic59 time stretch;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2
269;arabic59 pitch scale;arabic59 pitch scale;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2
270;arabic59 random gain;arabic59 random gain;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2
271;arabic60;arabic60;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2
272;arabic60 white noise;arabic60 white noise;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2
273;arabic60 time stretch;arabic60 time stretch;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2
274;arabic60 pitch scale;arabic60 pitch scale;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2
275;arabic60 random gain;arabic60 random gain;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2
276;arabic61;arabic61;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2
277;arabic61 white noise;arabic61 white noise;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2
278;arabic61 time stretch;arabic61 time stretch;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2
279;arabic61 pitch scale;arabic61 pitch scale;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2
280;arabic61 random gain;arabic61 random gain;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2
281;arabic62;arabic62;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2
282;arabic62 white noise;arabic62 white noise;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2
283;arabic62 time stretch;arabic62 time stretch;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2
284;arabic62 pitch scale;arabic62 pitch scale;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2
285;arabic62 random gain;arabic62 random gain;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2
286;arabic63;arabic63;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2
287;arabic63 white noise;arabic63 white noise;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2
288;arabic63 time stretch;arabic63 time stretch;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2
289;arabic63 pitch scale;arabic63 pitch scale;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2
290;arabic63 random gain;arabic63 random gain;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2
291;arabic64;arabic64;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2
292;arabic64 white noise;arabic64 white noise;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2
293;arabic64 time stretch;arabic64 time stretch;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2
294;arabic64 pitch scale;arabic64 pitch scale;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2
295;arabic64 random gain;arabic64 random gain;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2
296;arabic65;arabic65;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2
297;arabic65 white noise;arabic65 white noise;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2
298;arabic65 time stretch;arabic65 time stretch;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2
299;arabic65 pitch scale;arabic65 pitch scale;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2
300;arabic65 random gain;arabic65 random gain;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2
301;arabic66;arabic66;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2
302;arabic66 white noise;arabic66 white noise;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2
303;arabic66 time stretch;arabic66 time stretch;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2
304;arabic66 pitch scale;arabic66 pitch scale;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2
305;arabic66 random gain;arabic66 random gain;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2
306;arabic67;arabic67;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2
307;arabic67 white noise;arabic67 white noise;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2
308;arabic67 time stretch;arabic67 time stretch;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2
309;arabic67 pitch scale;arabic67 pitch scale;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2
310;arabic67 random gain;arabic67 random gain;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2
311;arabic68;arabic68;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2
312;arabic68 white noise;arabic68 white noise;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2
313;arabic68 time stretch;arabic68 time stretch;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2
314;arabic68 pitch scale;arabic68 pitch scale;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2
315;arabic68 random gain;arabic68 random gain;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2
316;arabic69;arabic69;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2
317;arabic69 white noise;arabic69 white noise;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2
318;arabic69 time stretch;arabic69 time stretch;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2
319;arabic69 pitch scale;arabic69 pitch scale;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2
320;arabic69 random gain;arabic69 random gain;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2
321;arabic70;arabic70;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2
322;arabic70 white noise;arabic70 white noise;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2
323;arabic70 time stretch;arabic70 time stretch;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2
324;arabic70 pitch scale;arabic70 pitch scale;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2
325;arabic70 random gain;arabic70 random gain;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2
326;arabic71;arabic71;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2
327;arabic71 white noise;arabic71 white noise;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2
328;arabic71 time stretch;arabic71 time stretch;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2
329;arabic71 pitch scale;arabic71 pitch scale;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2
330;arabic71 random gain;arabic71 random gain;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2
331;arabic72;arabic72;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2
332;arabic72 white noise;arabic72 white noise;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2
333;arabic72 time stretch;arabic72 time stretch;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2
334;arabic72 pitch scale;arabic72 pitch scale;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2
335;arabic72 random gain;arabic72 random gain;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2
336;arabic73;arabic73;nazareth, israel;arabic;hebrew;47;female;7;academic;usa;28;2
337;arabic73 white noise;arabic73 white noise;nazareth, israel;arabic;hebrew;47;female;7;academic;usa;28;2
338;arabic73 time stretch;arabic73 time stretch;nazareth, israel;arabic;hebrew;47;female;7;academic;usa;28;2
339;arabic73 pitch scale;arabic73 pitch scale;nazareth, israel;arabic;hebrew;47;female;7;academic;usa;28;2
340;arabic73 random gain;arabic73 random gain;nazareth, israel;arabic;hebrew;47;female;7;academic;usa;28;2
341;arabic74;arabic74;alexandria, egypt;arabic;french;18;male;4;academic;usa;0.4;2
342;arabic74 white noise;arabic74 white noise;alexandria, egypt;arabic;french;18;male;4;academic;usa;0.4;2
343;arabic74 time stretch;arabic74 time stretch;alexandria, egypt;arabic;french;18;male;4;academic;usa;0.4;2
344;arabic74 pitch scale;arabic74 pitch scale;alexandria, egypt;arabic;french;18;male;4;academic;usa;0.4;2
345;arabic74 random gain;arabic74 random gain;alexandria, egypt;arabic;french;18;male;4;academic;usa;0.4;2
346;arabic75;arabic75;riyadh, saudi arabia;arabic;none;26;female;2;naturalistic;usa;5.2;2
347;arabic75 white noise;arabic75 white noise;riyadh, saudi arabia;arabic;none;26;female;2;naturalistic;usa;5.2;2
348;arabic75 time stretch;arabic75 time stretch;riyadh, saudi arabia;arabic;none;26;female;2;naturalistic;usa;5.2;2
349;arabic75 pitch scale;arabic75 pitch scale;riyadh, saudi arabia;arabic;none;26;female;2;naturalistic;usa;5.2;2
350;arabic75 random gain;arabic75 random gain;riyadh, saudi arabia;arabic;none;26;female;2;naturalistic;usa;5.2;2
351;arabic76;arabic76;jiddah, saudi arabia;arabic;none;25;male;4;naturalistic;usa;0.2;2
352;arabic76 white noise;arabic76 white noise;jiddah, saudi arabia;arabic;none;25;male;4;naturalistic;usa;0.2;2
353;arabic76 time stretch;arabic76 time stretch;jiddah, saudi arabia;arabic;none;25;male;4;naturalistic;usa;0.2;2
354;arabic76 pitch scale;arabic76 pitch scale;jiddah, saudi arabia;arabic;none;25;male;4;naturalistic;usa;0.2;2
355;arabic76 random gain;arabic76 random gain;jiddah, saudi arabia;arabic;none;25;male;4;naturalistic;usa;0.2;2
356;arabic77;arabic77;ad dammam, saudi arabia;arabic;korean japanese;18;female;4;naturalistic;usa;1;2
357;arabic77 white noise;arabic77 white noise;ad dammam, saudi arabia;arabic;korean japanese;18;female;4;naturalistic;usa;1;2
358;arabic77 time stretch;arabic77 time stretch;ad dammam, saudi arabia;arabic;korean japanese;18;female;4;naturalistic;usa;1;2
359;arabic77 pitch scale;arabic77 pitch scale;ad dammam, saudi arabia;arabic;korean japanese;18;female;4;naturalistic;usa;1;2
360;arabic77 random gain;arabic77 random gain;ad dammam, saudi arabia;arabic;korean japanese;18;female;4;naturalistic;usa;1;2
361;arabic78;arabic78;washington, district of columbia, usa;arabic;none;19;female;3;naturalistic;usa;8;2
362;arabic78 white noise;arabic78 white noise;washington, district of columbia, usa;arabic;none;19;female;3;naturalistic;usa;8;2
363;arabic78 time stretch;arabic78 time stretch;washington, district of columbia, usa;arabic;none;19;female;3;naturalistic;usa;8;2
364;arabic78 pitch scale;arabic78 pitch scale;washington, district of columbia, usa;arabic;none;19;female;3;naturalistic;usa;8;2
365;arabic78 random gain;arabic78 random gain;washington, district of columbia, usa;arabic;none;19;female;3;naturalistic;usa;8;2
366;arabic79;arabic79;medina, saudi arabia;arabic;none;24;female;13;academic;usa;1;2
367;arabic79 white noise;arabic79 white noise;medina, saudi arabia;arabic;none;24;female;13;academic;usa;1;2
368;arabic79 time stretch;arabic79 time stretch;medina, saudi arabia;arabic;none;24;female;13;academic;usa;1;2
369;arabic79 pitch scale;arabic79 pitch scale;medina, saudi arabia;arabic;none;24;female;13;academic;usa;1;2
370;arabic79 random gain;arabic79 random gain;medina, saudi arabia;arabic;none;24;female;13;academic;usa;1;2
371;arabic80;arabic80;najran, saudi arabia;arabic;none;25;male;11;academic;usa;2;2
372;arabic80 white noise;arabic80 white noise;najran, saudi arabia;arabic;none;25;male;11;academic;usa;2;2
373;arabic80 time stretch;arabic80 time stretch;najran, saudi arabia;arabic;none;25;male;11;academic;usa;2;2
374;arabic80 pitch scale;arabic80 pitch scale;najran, saudi arabia;arabic;none;25;male;11;academic;usa;2;2
375;arabic80 random gain;arabic80 random gain;najran, saudi arabia;arabic;none;25;male;11;academic;usa;2;2
376;arabic81;arabic81;riyadh, saudi arabia;arabic;german;22;male;17;naturalistic;usa;3.6;2
377;arabic81 white noise;arabic81 white noise;riyadh, saudi arabia;arabic;german;22;male;17;naturalistic;usa;3.6;2
378;arabic81 time stretch;arabic81 time stretch;riyadh, saudi arabia;arabic;german;22;male;17;naturalistic;usa;3.6;2
379;arabic81 pitch scale;arabic81 pitch scale;riyadh, saudi arabia;arabic;german;22;male;17;naturalistic;usa;3.6;2
380;arabic81 random gain;arabic81 random gain;riyadh, saudi arabia;arabic;german;22;male;17;naturalistic;usa;3.6;2
381;arabic82;arabic82;damascus, syria;arabic;none;42;male;12;academic;usa;0.3;2
382;arabic82 white noise;arabic82 white noise;damascus, syria;arabic;none;42;male;12;academic;usa;0.3;2
383;arabic82 time stretch;arabic82 time stretch;damascus, syria;arabic;none;42;male;12;academic;usa;0.3;2
384;arabic82 pitch scale;arabic82 pitch scale;damascus, syria;arabic;none;42;male;12;academic;usa;0.3;2
385;arabic82 random gain;arabic82 random gain;damascus, syria;arabic;none;42;male;12;academic;usa;0.3;2
386;arabic83;arabic83;riyadh, saudi arabia;arabic;none;22;male;21;academic;usa;1;2
387;arabic83 white noise;arabic83 white noise;riyadh, saudi arabia;arabic;none;22;male;21;academic;usa;1;2
388;arabic83 time stretch;arabic83 time stretch;riyadh, saudi arabia;arabic;none;22;male;21;academic;usa;1;2
389;arabic83 pitch scale;arabic83 pitch scale;riyadh, saudi arabia;arabic;none;22;male;21;academic;usa;1;2
390;arabic83 random gain;arabic83 random gain;riyadh, saudi arabia;arabic;none;22;male;21;academic;usa;1;2
391;arabic84;arabic84;medina, saudi arabia;arabic;none;26;female;12;academic;usa;2;2
392;arabic84 white noise;arabic84 white noise;medina, saudi arabia;arabic;none;26;female;12;academic;usa;2;2
393;arabic84 time stretch;arabic84 time stretch;medina, saudi arabia;arabic;none;26;female;12;academic;usa;2;2
394;arabic84 pitch scale;arabic84 pitch scale;medina, saudi arabia;arabic;none;26;female;12;academic;usa;2;2
395;arabic84 random gain;arabic84 random gain;medina, saudi arabia;arabic;none;26;female;12;academic;usa;2;2
396;arabic85;arabic85;ad dammam, saudi arabia;arabic;none;24;female;14;academic;usa;0.4;2
397;arabic85 white noise;arabic85 white noise;ad dammam, saudi arabia;arabic;none;24;female;14;academic;usa;0.4;2
398;arabic85 time stretch;arabic85 time stretch;ad dammam, saudi arabia;arabic;none;24;female;14;academic;usa;0.4;2
399;arabic85 pitch scale;arabic85 pitch scale;ad dammam, saudi arabia;arabic;none;24;female;14;academic;usa;0.4;2
400;arabic85 random gain;arabic85 random gain;ad dammam, saudi arabia;arabic;none;24;female;14;academic;usa;0.4;2
401;arabic86;arabic86;cairo, egypt;arabic;french spanish;28;male;3;academic;usa, canada;2.8;2
402;arabic86 white noise;arabic86 white noise;cairo, egypt;arabic;french spanish;28;male;3;academic;usa, canada;2.8;2
403;arabic86 time stretch;arabic86 time stretch;cairo, egypt;arabic;french spanish;28;male;3;academic;usa, canada;2.8;2
404;arabic86 pitch scale;arabic86 pitch scale;cairo, egypt;arabic;french spanish;28;male;3;academic;usa, canada;2.8;2
405;arabic86 random gain;arabic86 random gain;cairo, egypt;arabic;french spanish;28;male;3;academic;usa, canada;2.8;2
406;arabic87;arabic87;kuwait city, kuwait;arabic;turkish;49;female;10;academic;usa;0.5;2
407;arabic87 white noise;arabic87 white noise;kuwait city, kuwait;arabic;turkish;49;female;10;academic;usa;0.5;2
408;arabic87 time stretch;arabic87 time stretch;kuwait city, kuwait;arabic;turkish;49;female;10;academic;usa;0.5;2
409;arabic87 pitch scale;arabic87 pitch scale;kuwait city, kuwait;arabic;turkish;49;female;10;academic;usa;0.5;2
410;arabic87 random gain;arabic87 random gain;kuwait city, kuwait;arabic;turkish;49;female;10;academic;usa;0.5;2
411;arabic88;arabic88;beirut, lebanon;arabic;french;19;female;4;academic;usa;3;2
412;arabic88 white noise;arabic88 white noise;beirut, lebanon;arabic;french;19;female;4;academic;usa;3;2
413;arabic88 time stretch;arabic88 time stretch;beirut, lebanon;arabic;french;19;female;4;academic;usa;3;2
414;arabic88 pitch scale;arabic88 pitch scale;beirut, lebanon;arabic;french;19;female;4;academic;usa;3;2
415;arabic88 random gain;arabic88 random gain;beirut, lebanon;arabic;french;19;female;4;academic;usa;3;2
416;arabic89;arabic89;baghdad, iraq;arabic;none;35;female;19;academic;usa;16;2
