speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id
97;arabic44 white noise;arabic44 white noise;jiddah, saudi arabia;arabic;none;29;female;7;academic;usa;0.6;2;Afro-Asiatic;Semitic;1;102
97;arabic44 time stretch;arabic44 time stretch;jiddah, saudi arabia;arabic;none;29;female;7;academic;usa;0.6;2;Afro-Asiatic;Semitic;1;102
97;arabic44 pitch scale;arabic44 pitch scale;jiddah, saudi arabia;arabic;none;29;female;7;academic;usa;0.6;2;Afro-Asiatic;Semitic;1;102
97;arabic44 random gain;arabic44 random gain;jiddah, saudi arabia;arabic;none;29;female;7;academic;usa;0.6;2;Afro-Asiatic;Semitic;1;102
98;arabic45;arabic45;fort collins, colorado, usa;arabic;turkish;32;female;12;naturalistic;usa;0.5;2;Afro-Asiatic;Semitic;1;102
98;arabic45 white noise;arabic45 white noise;fort collins, colorado, usa;arabic;turkish;32;female;12;naturalistic;usa;0.5;2;Afro-Asiatic;Semitic;1;102
98;arabic45 time stretch;arabic45 time stretch;fort collins, colorado, usa;arabic;turkish;32;female;12;naturalistic;usa;0.5;2;Afro-Asiatic;Semitic;1;102
98;arabic45 pitch scale;arabic45 pitch scale;fort collins, colorado, usa;arabic;turkish;32;female;12;naturalistic;usa;0.5;2;Afro-Asiatic;Semitic;1;102
98;arabic45 random gain;arabic45 random gain;fort collins, colorado, usa;arabic;turkish;32;female;12;naturalistic;usa;0.5;2;Afro-Asiatic;Semitic;1;102
99;arabic46;arabic46;jiddah, saudi arabia;arabic;none;28;male;13;academic;uk, usa;1;2;Afro-Asiatic;Semitic;1;102
99;arabic46 white noise;arabic46 white noise;jiddah, saudi arabia;arabic;none;28;male;13;academic;uk, usa;1;2;Afro-Asiatic;Semitic;1;102
99;arabic46 time stretch;arabic46 time stretch;jiddah, saudi arabia;arabic;none;28;male;13;academic;uk, usa;1;2;Afro-Asiatic;Semitic;1;102
99;arabic46 pitch scale;arabic46 pitch scale;jiddah, saudi arabia;arabic;none;28;male;13;academic;uk, usa;1;2;Afro-Asiatic;Semitic;1;102
99;arabic46 random gain;arabic46 random gain;jiddah, saudi arabia;arabic;none;28;male;13;academic;uk, usa;1;2;Afro-Asiatic;Semitic;1;102
100;arabic47;arabic47;jiddah, saudi arabia;arabic;none;39;male;16;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
100;arabic47 white noise;arabic47 white noise;jiddah, saudi arabia;arabic;none;39;male;16;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
100;arabic47 time stretch;arabic47 time stretch;jiddah, saudi arabia;arabic;none;39;male;16;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
100;arabic47 pitch scale;arabic47 pitch scale;jiddah, saudi arabia;arabic;none;39;male;16;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
100;arabic47 random gain;arabic47 random gain;jiddah, saudi arabia;arabic;none;39;male;16;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
101;arabic48;arabic48;mecca, saudi arabia;arabic;none;29;male;12;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
101;arabic48 white noise;arabic48 white noise;mecca, saudi arabia;arabic;none;29;male;12;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
101;arabic48 time stretch;arabic48 time stretch;mecca, saudi arabia;arabic;none;29;male;12;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
101;arabic48 pitch scale;arabic48 pitch scale;mecca, saudi arabia;arabic;none;29;male;12;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
101;arabic48 random gain;arabic48 random gain;mecca, saudi arabia;arabic;none;29;male;12;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
102;arabic49;arabic49;medina, saudi arabia;arabic;none;26;male;8;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
102;arabic49 white noise;arabic49 white noise;medina, saudi arabia;arabic;none;26;male;8;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
102;arabic49 time stretch;arabic49 time stretch;medina, saudi arabia;arabic;none;26;male;8;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
102;arabic49 pitch scale;arabic49 pitch scale;medina, saudi arabia;arabic;none;26;male;8;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
102;arabic49 random gain;arabic49 random gain;medina, saudi arabia;arabic;none;26;male;8;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
103;arabic50;arabic50;jiddah, saudi arabia;arabic;none;36;male;22;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
103;arabic50 white noise;arabic50 white noise;jiddah, saudi arabia;arabic;none;36;male;22;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
103;arabic50 time stretch;arabic50 time stretch;jiddah, saudi arabia;arabic;none;36;male;22;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
103;arabic50 pitch scale;arabic50 pitch scale;jiddah, saudi arabia;arabic;none;36;male;22;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
103;arabic50 random gain;arabic50 random gain;jiddah, saudi arabia;arabic;none;36;male;22;academic;usa;0.75;2;Afro-Asiatic;Semitic;1;102
104;arabic51;arabic51;jiddah, saudi arabia;arabic;none;23;male;12;academic;usa;4;2;Afro-Asiatic;Semitic;1;102
104;arabic51 white noise;arabic51 white noise;jiddah, saudi arabia;arabic;none;23;male;12;academic;usa;4;2;Afro-Asiatic;Semitic;1;102
104;arabic51 time stretch;arabic51 time stretch;jiddah, saudi arabia;arabic;none;23;male;12;academic;usa;4;2;Afro-Asiatic;Semitic;1;102
104;arabic51 pitch scale;arabic51 pitch scale;jiddah, saudi arabia;arabic;none;23;male;12;academic;usa;4;2;Afro-Asiatic;Semitic;1;102
104;arabic51 random gain;arabic51 random gain;jiddah, saudi arabia;arabic;none;23;male;12;academic;usa;4;2;Afro-Asiatic;Semitic;1;102
105;arabic52;arabic52;jiddah, saudi arabia;arabic;none;21;female;9;academic;usa;5;2;Afro-Asiatic;Semitic;1;102
105;arabic52 white noise;arabic52 white noise;jiddah, saudi arabia;arabic;none;21;female;9;academic;usa;5;2;Afro-Asiatic;Semitic;1;102
105;arabic52 time stretch;arabic52 time stretch;jiddah, saudi arabia;arabic;none;21;female;9;academic;usa;5;2;Afro-Asiatic;Semitic;1;102
105;arabic52 pitch scale;arabic52 pitch scale;jiddah, saudi arabia;arabic;none;21;female;9;academic;usa;5;2;Afro-Asiatic;Semitic;1;102
105;arabic52 random gain;arabic52 random gain;jiddah, saudi arabia;arabic;none;21;female;9;academic;usa;5;2;Afro-Asiatic;Semitic;1;102
106;arabic53;arabic53;rabat, morocco;arabic;french tachelhit danish swedish;36;male;17;academic;usa;12;2;Afro-Asiatic;Semitic;1;102
106;arabic53 white noise;arabic53 white noise;rabat, morocco;arabic;french tachelhit danish swedish;36;male;17;academic;usa;12;2;Afro-Asiatic;Semitic;1;102
106;arabic53 time stretch;arabic53 time stretch;rabat, morocco;arabic;french tachelhit danish swedish;36;male;17;academic;usa;12;2;Afro-Asiatic;Semitic;1;102
106;arabic53 pitch scale;arabic53 pitch scale;rabat, morocco;arabic;french tachelhit danish swedish;36;male;17;academic;usa;12;2;Afro-Asiatic;Semitic;1;102
106;arabic53 random gain;arabic53 random gain;rabat, morocco;arabic;french tachelhit danish swedish;36;male;17;academic;usa;12;2;Afro-Asiatic;Semitic;1;102
107;arabic54;arabic54;baghdad, iraq;arabic;french;22;male;7;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
107;arabic54 white noise;arabic54 white noise;baghdad, iraq;arabic;french;22;male;7;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
107;arabic54 time stretch;arabic54 time stretch;baghdad, iraq;arabic;french;22;male;7;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
107;arabic54 pitch scale;arabic54 pitch scale;baghdad, iraq;arabic;french;22;male;7;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
107;arabic54 random gain;arabic54 random gain;baghdad, iraq;arabic;french;22;male;7;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
108;arabic55;arabic55;beirut, lebanon;arabic;french;70;male;33;academic;usa;37;2;Afro-Asiatic;Semitic;1;102
108;arabic55 white noise;arabic55 white noise;beirut, lebanon;arabic;french;70;male;33;academic;usa;37;2;Afro-Asiatic;Semitic;1;102
108;arabic55 time stretch;arabic55 time stretch;beirut, lebanon;arabic;french;70;male;33;academic;usa;37;2;Afro-Asiatic;Semitic;1;102
108;arabic55 pitch scale;arabic55 pitch scale;beirut, lebanon;arabic;french;70;male;33;academic;usa;37;2;Afro-Asiatic;Semitic;1;102
108;arabic55 random gain;arabic55 random gain;beirut, lebanon;arabic;french;70;male;33;academic;usa;37;2;Afro-Asiatic;Semitic;1;102
109;arabic56;arabic56;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
109;arabic56 white noise;arabic56 white noise;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
109;arabic56 time stretch;arabic56 time stretch;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
109;arabic56 pitch scale;arabic56 pitch scale;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
109;arabic56 random gain;arabic56 random gain;ain defla, algeria;arabic;french;43;male;12;academic;usa;3;2;Afro-Asiatic;Semitic;1;102
110;arabic57;arabic57;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2;Afro-Asiatic;Semitic;1;102
110;arabic57 white noise;arabic57 white noise;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2;Afro-Asiatic;Semitic;1;102
110;arabic57 time stretch;arabic57 time stretch;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2;Afro-Asiatic;Semitic;1;102
110;arabic57 pitch scale;arabic57 pitch scale;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2;Afro-Asiatic;Semitic;1;102
110;arabic57 random gain;arabic57 random gain;beirut, lebanon;arabic;french;28;female;17;academic;usa;11;2;Afro-Asiatic;Semitic;1;102
111;arabic58;arabic58;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2;Afro-Asiatic;Semitic;1;102
111;arabic58 white noise;arabic58 white noise;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2;Afro-Asiatic;Semitic;1;102
111;arabic58 time stretch;arabic58 time stretch;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2;Afro-Asiatic;Semitic;1;102
111;arabic58 pitch scale;arabic58 pitch scale;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2;Afro-Asiatic;Semitic;1;102
111;arabic58 random gain;arabic58 random gain;baghdad, iraq;arabic;none;34;male;9;academic;usa;5.5;2;Afro-Asiatic;Semitic;1;102
112;arabic59;arabic59;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2;Afro-Asiatic;Semitic;1;102
112;arabic59 white noise;arabic59 white noise;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2;Afro-Asiatic;Semitic;1;102
112;arabic59 time stretch;arabic59 time stretch;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2;Afro-Asiatic;Semitic;1;102
112;arabic59 pitch scale;arabic59 pitch scale;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2;Afro-Asiatic;Semitic;1;102
112;arabic59 random gain;arabic59 random gain;irbid, jordan;arabic;german;55;male;9;academic;usa;35;2;Afro-Asiatic;Semitic;1;102
113;arabic60;arabic60;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2;Afro-Asiatic;Semitic;1;102
113;arabic60 white noise;arabic60 white noise;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2;Afro-Asiatic;Semitic;1;102
113;arabic60 time stretch;arabic60 time stretch;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2;Afro-Asiatic;Semitic;1;102
113;arabic60 pitch scale;arabic60 pitch scale;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2;Afro-Asiatic;Semitic;1;102
113;arabic60 random gain;arabic60 random gain;cairo, egypt;arabic;french;60;male;14;academic;usa;23;2;Afro-Asiatic;Semitic;1;102
114;arabic61;arabic61;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2;Afro-Asiatic;Semitic;1;102
114;arabic61 white noise;arabic61 white noise;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2;Afro-Asiatic;Semitic;1;102
114;arabic61 time stretch;arabic61 time stretch;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2;Afro-Asiatic;Semitic;1;102
114;arabic61 pitch scale;arabic61 pitch scale;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2;Afro-Asiatic;Semitic;1;102
114;arabic61 random gain;arabic61 random gain;manama, bahrain;arabic;turkish urdu;20;male;7;academic;usa;1.75;2;Afro-Asiatic;Semitic;1;102
115;arabic62;arabic62;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
115;arabic62 white noise;arabic62 white noise;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
115;arabic62 time stretch;arabic62 time stretch;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
115;arabic62 pitch scale;arabic62 pitch scale;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
115;arabic62 random gain;arabic62 random gain;ad dammam, saudi arabia;arabic;none;19;male;18;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
116;arabic63;arabic63;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2;Afro-Asiatic;Semitic;1;102
116;arabic63 white noise;arabic63 white noise;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2;Afro-Asiatic;Semitic;1;102
116;arabic63 time stretch;arabic63 time stretch;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2;Afro-Asiatic;Semitic;1;102
116;arabic63 pitch scale;arabic63 pitch scale;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2;Afro-Asiatic;Semitic;1;102
116;arabic63 random gain;arabic63 random gain;bani walid, libya;arabic;none;28;female;10;academic;usa;0.3;2;Afro-Asiatic;Semitic;1;102
117;arabic64;arabic64;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2;Afro-Asiatic;Semitic;1;102
117;arabic64 white noise;arabic64 white noise;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2;Afro-Asiatic;Semitic;1;102
117;arabic64 time stretch;arabic64 time stretch;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2;Afro-Asiatic;Semitic;1;102
117;arabic64 pitch scale;arabic64 pitch scale;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2;Afro-Asiatic;Semitic;1;102
117;arabic64 random gain;arabic64 random gain;riyadh, saudi arabia;arabic;none;23;male;6;naturalistic;usa;3;2;Afro-Asiatic;Semitic;1;102
118;arabic65;arabic65;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2;Afro-Asiatic;Semitic;1;102
118;arabic65 white noise;arabic65 white noise;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2;Afro-Asiatic;Semitic;1;102
118;arabic65 time stretch;arabic65 time stretch;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2;Afro-Asiatic;Semitic;1;102
118;arabic65 pitch scale;arabic65 pitch scale;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2;Afro-Asiatic;Semitic;1;102
118;arabic65 random gain;arabic65 random gain;samail, oman;arabic;none;32;female;10;academic;canada, usa;6;2;Afro-Asiatic;Semitic;1;102
119;arabic66;arabic66;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
119;arabic66 white noise;arabic66 white noise;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
119;arabic66 time stretch;arabic66 time stretch;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
119;arabic66 pitch scale;arabic66 pitch scale;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
119;arabic66 random gain;arabic66 random gain;medina, saudi arabia;arabic;none;50;male;14;academic;usa;1;2;Afro-Asiatic;Semitic;1;102
120;arabic67;arabic67;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2;Afro-Asiatic;Semitic;1;102
120;arabic67 white noise;arabic67 white noise;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2;Afro-Asiatic;Semitic;1;102
120;arabic67 time stretch;arabic67 time stretch;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2;Afro-Asiatic;Semitic;1;102
120;arabic67 pitch scale;arabic67 pitch scale;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2;Afro-Asiatic;Semitic;1;102
120;arabic67 random gain;arabic67 random gain;nasriah, iraq;arabic;none;43;male;22;academic;usa;20;2;Afro-Asiatic;Semitic;1;102
121;arabic68;arabic68;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2;Afro-Asiatic;Semitic;1;102
121;arabic68 white noise;arabic68 white noise;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2;Afro-Asiatic;Semitic;1;102
121;arabic68 time stretch;arabic68 time stretch;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2;Afro-Asiatic;Semitic;1;102
121;arabic68 pitch scale;arabic68 pitch scale;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2;Afro-Asiatic;Semitic;1;102
121;arabic68 random gain;arabic68 random gain;london, uk;arabic;none;20;male;6;naturalistic;uk, usa;9;2;Afro-Asiatic;Semitic;1;102
122;arabic69;arabic69;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2;Afro-Asiatic;Semitic;1;102
122;arabic69 white noise;arabic69 white noise;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2;Afro-Asiatic;Semitic;1;102
122;arabic69 time stretch;arabic69 time stretch;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2;Afro-Asiatic;Semitic;1;102
122;arabic69 pitch scale;arabic69 pitch scale;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2;Afro-Asiatic;Semitic;1;102
122;arabic69 random gain;arabic69 random gain;kerma, sudan;arabic;nobiin;55;female;15;academic;uk, usa;21;2;Afro-Asiatic;Semitic;1;102
123;arabic70;arabic70;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2;Afro-Asiatic;Semitic;1;102
123;arabic70 white noise;arabic70 white noise;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2;Afro-Asiatic;Semitic;1;102
123;arabic70 time stretch;arabic70 time stretch;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2;Afro-Asiatic;Semitic;1;102
123;arabic70 pitch scale;arabic70 pitch scale;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2;Afro-Asiatic;Semitic;1;102
123;arabic70 random gain;arabic70 random gain;casablanca, morocco;arabic;french spanish;47;male;16;academic;usa;25;2;Afro-Asiatic;Semitic;1;102
124;arabic71;arabic71;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2;Afro-Asiatic;Semitic;1;102
124;arabic71 white noise;arabic71 white noise;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2;Afro-Asiatic;Semitic;1;102
124;arabic71 time stretch;arabic71 time stretch;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2;Afro-Asiatic;Semitic;1;102
124;arabic71 pitch scale;arabic71 pitch scale;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2;Afro-Asiatic;Semitic;1;102
124;arabic71 random gain;arabic71 random gain;kuwait city, kuwait;arabic;turkish spanish;29;female;21;naturalistic;usa;8;2;Afro-Asiatic;Semitic;1;102
125;arabic72;arabic72;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2;Afro-Asiatic;Semitic;1;102
125;arabic72 white noise;arabic72 white noise;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2;Afro-Asiatic;Semitic;1;102
125;arabic72 time stretch;arabic72 time stretch;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2;Afro-Asiatic;Semitic;1;102
125;arabic72 pitch scale;arabic72 pitch scale;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2;Afro-Asiatic;Semitic;1;102
125;arabic72 random gain;arabic72 random gain;baghdad, iraq;arabic;none;20;female;11;academic;usa;4.8;2;Afro-Asiatic;Semitic;1;102
